user_id,current_plan_id,current_plan_price,tier,tenure_days,city_tier,segment,engagement_band,total_active_days,total_minutes,total_sessions,total_feature_events,usage_trend,days_last_week,pay_attempts,pay_failures,pay_failure_rate,last_activity_date,days_since_last_activity,touch_count,touch_clicked,touch_redeemed,will_churn_14d,as_of_date
U000148,PLN_STD,499.0,mid,198,3,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,1,2026-01-16
U000149,PLN_BASIC,299.0,low,50,2,value,high,28,229.98,18,35,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000150,PLN_STD,499.0,mid,242,2,value,high,28,246.14999999999998,15,33,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000151,PLN_BASIC,299.0,low,42,2,value,high,28,169.68,14,12,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000152,PLN_STD,499.0,mid,186,1,regular,high,28,572.5,40,78,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000153,PLN_BASIC,299.0,low,26,3,regular,high,26,601.09,31,59,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000154,PLN_PREM,799.0,high,183,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000155,PLN_STD,499.0,mid,147,1,value,high,28,51.1,5,4,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000156,PLN_STD,499.0,mid,90,2,regular,high,28,371.0,24,48,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000157,PLN_BASIC,299.0,low,225,3,regular,high,27,553.11,43,63,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000158,PLN_PREM,799.0,high,117,1,premium,high,28,941.51,42,77,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000159,PLN_BASIC,299.0,low,130,3,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000160,PLN_STD,499.0,mid,60,2,regular,high,28,523.02,26,51,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000161,PLN_STD,499.0,mid,6,3,regular,high,6,125.25999999999999,9,16,3.0,3.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000162,PLN_STD,499.0,mid,90,3,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000163,PLN_PREM,799.0,high,154,3,premium,high,28,584.21,38,57,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000164,PLN_BASIC,299.0,low,154,3,regular,high,28,579.39,44,54,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000165,PLN_STD,499.0,mid,152,1,regular,high,28,428.4,25,57,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000166,PLN_BASIC,299.0,low,52,3,value,high,28,49.72,6,6,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000167,PLN_BASIC,299.0,low,176,2,regular,high,26,411.59,31,34,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000168,PLN_STD,499.0,mid,215,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000169,PLN_STD,499.0,mid,173,3,regular,high,27,444.38,27,49,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000170,PLN_BASIC,299.0,low,251,3,regular,high,28,589.66,38,65,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000171,PLN_BASIC,299.0,low,230,2,value,high,28,163.19,16,24,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000172,PLN_PREM,799.0,high,234,2,premium,high,28,726.41,48,79,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000173,PLN_BASIC,299.0,low,63,2,value,high,28,181.81,23,18,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000174,PLN_STD,499.0,mid,75,2,premium,high,27,620.26,33,71,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000175,PLN_BASIC,299.0,low,82,2,value,high,27,185.44,13,19,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000176,PLN_PREM,799.0,high,141,2,regular,high,28,356.43,21,33,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000177,PLN_STD,499.0,mid,77,1,regular,high,27,420.6,27,36,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000178,PLN_BASIC,299.0,low,216,1,regular,high,27,547.11,44,58,-0.666666666666667,5.0,2.0,1.0,0.5,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000179,PLN_BASIC,299.0,low,30,3,value,high,27,184.53,13,18,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000180,PLN_PREM,799.0,high,131,2,premium,high,28,845.82,52,106,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000181,PLN_STD,499.0,mid,21,3,regular,high,21,452.78999999999996,21,45,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000182,PLN_BASIC,299.0,low,218,2,regular,high,28,190.06,9,12,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000183,PLN_BASIC,299.0,low,132,1,regular,high,27,378.05,23,38,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U000184,PLN_STD,499.0,mid,82,1,value,high,27,174.17000000000002,16,20,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000185,PLN_BASIC,299.0,low,132,1,regular,high,28,644.4,35,70,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000186,PLN_BASIC,299.0,low,145,3,value,high,27,169.84,16,24,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000187,PLN_BASIC,299.0,low,215,1,value,high,28,296.09,19,33,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000188,PLN_STD,499.0,mid,161,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000189,PLN_BASIC,299.0,low,197,3,regular,high,28,383.02,25,37,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000190,PLN_BASIC,299.0,low,181,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000191,PLN_BASIC,299.0,low,85,1,value,high,28,191.07999999999998,11,24,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000192,PLN_STD,499.0,mid,98,1,value,high,28,257.14,23,25,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000193,PLN_STD,499.0,mid,104,1,value,high,28,259.61,15,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000194,PLN_STD,499.0,mid,166,1,regular,high,28,703.97,47,79,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000195,PLN_BASIC,299.0,low,16,1,value,high,16,118.93,7,12,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000196,PLN_PREM,799.0,high,234,2,premium,high,28,759.9,46,65,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,1.0,0.0,0,2026-01-16
U000197,PLN_BASIC,299.0,low,171,3,value,high,28,70.51,11,10,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000198,PLN_BASIC,299.0,low,227,2,value,high,28,274.07,25,28,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000199,PLN_PREM,799.0,high,171,2,premium,high,28,1065.57,58,88,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000200,PLN_BASIC,299.0,low,15,1,value,high,15,81.71,6,14,1.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000201,PLN_PREM,799.0,high,165,3,regular,high,27,479.23,32,56,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-14,2,1.0,0.0,0.0,0,2026-01-16
U000202,PLN_STD,499.0,mid,28,2,premium,high,27,660.66,32,51,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000203,PLN_STD,499.0,mid,132,3,premium,high,28,897.55,39,90,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000204,PLN_BASIC,299.0,low,81,3,regular,high,28,266.39,13,22,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,1,2026-01-16
U000205,PLN_BASIC,299.0,low,142,2,value,high,28,283.61,17,28,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000206,PLN_BASIC,299.0,low,190,1,regular,high,28,440.62,31,45,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000207,PLN_PREM,799.0,high,65,1,premium,high,28,971.52,51,107,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000208,PLN_PREM,799.0,high,13,2,premium,high,13,366.67,16,34,3.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000209,PLN_STD,499.0,mid,190,3,value,high,28,325.86,22,39,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000210,PLN_BASIC,299.0,low,61,2,regular,high,27,803.97,44,96,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000211,PLN_STD,499.0,mid,191,3,value,high,28,289.3,21,28,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000212,PLN_STD,499.0,mid,77,2,value,high,27,270.04,15,30,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000213,PLN_STD,499.0,mid,58,1,regular,high,28,442.54999999999995,28,40,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000214,PLN_STD,499.0,mid,144,2,value,high,28,96.68,6,13,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000215,PLN_BASIC,299.0,low,72,2,value,high,27,185.53,13,26,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000216,PLN_STD,499.0,mid,188,2,value,high,28,266.55,16,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000217,PLN_BASIC,299.0,low,237,2,regular,high,28,559.22,39,57,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000218,PLN_BASIC,299.0,low,232,1,value,high,28,228.46,14,26,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000219,PLN_PREM,799.0,high,144,2,regular,high,28,437.31,21,44,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000220,PLN_BASIC,299.0,low,30,1,value,high,28,256.14,23,24,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000221,PLN_STD,499.0,mid,224,3,premium,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000222,PLN_BASIC,299.0,low,142,1,value,high,28,322.18,25,38,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000223,PLN_STD,499.0,mid,80,1,regular,high,28,346.90999999999997,25,28,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000224,PLN_BASIC,299.0,low,206,2,value,high,28,133.26,7,11,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000225,PLN_STD,499.0,mid,75,2,value,high,28,309.05,15,34,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000226,PLN_BASIC,299.0,low,180,2,value,high,27,147.66,11,17,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000227,PLN_BASIC,299.0,low,54,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000228,PLN_BASIC,299.0,low,111,3,value,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000229,PLN_BASIC,299.0,low,119,2,regular,high,28,499.12,27,53,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000230,PLN_STD,499.0,mid,212,2,regular,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000231,PLN_BASIC,299.0,low,140,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000232,PLN_PREM,799.0,high,41,1,regular,high,28,502.27,31,54,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000233,PLN_BASIC,299.0,low,252,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000234,PLN_BASIC,299.0,low,66,1,value,high,27,74.7,9,5,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-14,2,0.0,0.0,0.0,1,2026-01-16
U000235,PLN_STD,499.0,mid,133,2,value,high,28,161.39999999999998,9,8,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000236,PLN_BASIC,299.0,low,76,1,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000237,PLN_BASIC,299.0,low,90,3,value,high,28,217.98999999999998,20,23,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000238,PLN_STD,499.0,mid,148,2,regular,high,28,712.76,55,73,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000239,PLN_STD,499.0,mid,179,3,premium,high,28,847.43,58,79,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000240,PLN_PREM,799.0,high,99,2,premium,high,28,721.5699999999999,50,85,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000241,PLN_PREM,799.0,high,221,1,premium,high,28,306.47,23,37,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000242,PLN_BASIC,299.0,low,110,3,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,1,2026-01-16
U000243,PLN_STD,499.0,mid,233,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000244,PLN_BASIC,299.0,low,93,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000245,PLN_STD,499.0,mid,99,2,value,high,28,240.01000000000002,17,30,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000246,PLN_BASIC,299.0,low,235,2,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000247,PLN_BASIC,299.0,low,66,3,value,high,28,266.37,13,31,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000248,PLN_STD,499.0,mid,152,2,regular,high,27,533.85,33,58,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000249,PLN_BASIC,299.0,low,59,2,value,high,28,123.57,13,19,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000250,PLN_STD,499.0,mid,246,2,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000251,PLN_STD,499.0,mid,211,2,regular,high,28,310.12,20,41,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000252,PLN_BASIC,299.0,low,133,3,value,high,28,317.88,23,47,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000253,PLN_STD,499.0,mid,209,2,premium,high,28,821.33,52,79,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000254,PLN_STD,499.0,mid,174,2,value,high,27,288.1,17,29,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000255,PLN_STD,499.0,mid,91,3,regular,high,28,472.4,47,45,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000256,PLN_BASIC,299.0,low,220,2,value,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000257,PLN_STD,499.0,mid,86,2,regular,high,28,512.2,27,61,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000258,PLN_BASIC,299.0,low,231,2,value,high,28,169.32999999999998,14,20,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000259,PLN_BASIC,299.0,low,213,1,value,high,26,288.9,21,31,0.5,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U000260,PLN_STD,499.0,mid,109,2,regular,high,28,327.83,17,37,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000261,PLN_BASIC,299.0,low,57,1,value,high,28,258.21,21,34,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000262,PLN_STD,499.0,mid,214,1,value,high,27,290.06,22,31,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000263,PLN_STD,499.0,mid,181,2,premium,high,28,1000.41,67,106,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000264,PLN_STD,499.0,mid,24,2,value,high,24,120.44999999999999,7,14,-1.0,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000265,PLN_PREM,799.0,high,8,3,regular,high,8,212.19,8,22,4.0,4.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000266,PLN_BASIC,299.0,low,111,2,regular,high,28,202.59,14,23,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000267,PLN_BASIC,299.0,low,144,1,value,high,28,218.8,16,21,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000268,PLN_STD,499.0,mid,169,3,regular,high,27,610.63,36,66,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000269,PLN_BASIC,299.0,low,103,1,value,high,28,134.6,6,12,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000270,PLN_STD,499.0,mid,108,1,regular,high,28,516.43,31,39,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000271,PLN_BASIC,299.0,low,183,2,value,high,28,283.81,25,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000272,PLN_BASIC,299.0,low,251,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U000273,PLN_BASIC,299.0,low,218,3,value,high,28,183.24,15,26,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000274,PLN_STD,499.0,mid,16,3,premium,high,16,368.47,21,39,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000275,PLN_BASIC,299.0,low,152,2,regular,high,28,616.25,36,42,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000276,PLN_STD,499.0,mid,135,1,premium,high,27,857.63,46,89,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000277,PLN_STD,499.0,mid,139,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U000278,PLN_PREM,799.0,high,60,2,regular,high,27,614.3199999999999,40,67,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000279,PLN_STD,499.0,mid,240,1,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000280,PLN_STD,499.0,mid,236,2,premium,high,28,715.83,49,72,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000281,PLN_PREM,799.0,high,187,2,regular,high,28,388.36,25,51,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000282,PLN_BASIC,299.0,low,134,1,value,high,28,351.42,23,39,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000283,PLN_STD,499.0,mid,88,2,regular,high,28,537.83,40,60,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000284,PLN_STD,499.0,mid,133,2,regular,high,27,312.57,20,27,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000285,PLN_BASIC,299.0,low,146,1,value,high,27,221.29999999999998,14,18,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000286,PLN_BASIC,299.0,low,21,2,regular,high,21,331.06,22,33,0.5,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000287,PLN_STD,499.0,mid,216,3,value,high,25,350.2840555898864,23,33,0.833333333333333,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U000288,PLN_STD,499.0,mid,113,2,regular,high,28,443.28,22,46,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000289,PLN_BASIC,299.0,low,120,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000290,PLN_STD,499.0,mid,138,2,regular,high,28,619.9648561963969,27,39,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U000291,PLN_BASIC,299.0,low,54,3,regular,high,28,32.25,1,2,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000292,PLN_BASIC,299.0,low,189,1,regular,high,27,466.8,38,46,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000293,PLN_BASIC,299.0,low,17,2,value,high,17,167.84,12,20,-0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U000294,PLN_PREM,799.0,high,173,1,premium,high,28,1158.53,71,113,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000295,PLN_PREM,799.0,high,120,2,regular,high,28,525.12,41,62,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U000296,PLN_BASIC,299.0,low,126,2,value,high,28,171.11,10,19,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
