user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,tenure_days,current_plan_id,plan_name,tier,current_plan_price,lifetime_paid_months,last_active_date,engagement_band,avg_active_days,avg_minutes_week,sub_status,sub_end,is_churned
U000188,2025-08-08,2,regular,web,organic,161,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-10,1
U000189,2025-07-03,3,regular,mobile,search,197,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,139.685,active,2026-01-30,0
U000190,2025-07-19,3,value,mobile,email,181,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-18,1
U000191,2025-10-23,1,value,web,organic,85,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,103.0425,active,2026-01-30,0
U000192,2025-10-10,1,value,mobile,organic,98,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,125.78,active,2026-01-30,0
U000193,2025-10-04,1,value,mobile,organic,104,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,97.16,active,2026-01-30,0
U000194,2025-08-03,1,regular,mobile,paid_social,166,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,221.44,active,2026-01-30,0
U000195,2025-12-31,1,value,web,referral,16,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,7.75,61.0,cancelled,2026-01-30,1
U000196,2025-05-27,2,premium,web,paid_social,234,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,336.1375,active,2026-01-30,0
U000197,2025-07-29,3,value,mobile,organic,171,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,45.2575,active,2026-01-30,0
U000198,2025-06-03,2,value,web,paid_social,227,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,103.7125,active,2026-01-30,0
U000199,2025-07-29,2,premium,mobile,search,171,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,364.05,active,2026-01-30,0
U000200,2026-01-01,1,value,mobile,organic,15,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,7.5,56.599999999999994,cancelled,2026-01-30,1
U000201,2025-08-04,3,regular,web,organic,165,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,176.7625,active,2026-01-30,0
U000202,2025-12-19,2,premium,web,search,28,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,306.3975,active,2026-01-30,0
U000203,2025-09-06,3,premium,web,organic,132,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,308.1375,active,2026-01-30,0
U000204,2025-10-27,3,regular,web,email,81,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,66.5975,cancelled,2025-12-30,1
U000205,2025-08-27,2,value,mobile,search,142,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,87.1725,cancelled,2026-01-30,1
U000206,2025-07-10,1,regular,mobile,search,190,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,172.57,active,2026-01-30,0
U000207,2025-11-12,1,premium,web,paid_social,65,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,369.9275,active,2026-01-30,0
U000208,2026-01-03,2,premium,mobile,paid_social,13,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,7.0,249.4975,active,2026-01-30,0
U000209,2025-07-10,3,value,web,organic,190,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,117.4325,active,2026-01-30,0
U000210,2025-11-16,2,regular,mobile,paid_social,61,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,250.385,active,2026-01-30,0
U000211,2025-07-09,3,value,web,organic,191,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,102.48,active,2026-01-30,0
U000212,2025-10-31,2,value,mobile,search,77,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,106.4325,active,2026-01-30,0
U000213,2025-11-19,1,regular,mobile,paid_social,58,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,168.5125,active,2026-01-30,0
U000214,2025-08-25,2,value,web,search,144,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,34.73,cancelled,2026-01-27,1
U000215,2025-11-05,2,value,mobile,search,72,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,77.96000000000001,active,2026-01-30,0
U000216,2025-07-12,2,value,mobile,organic,188,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,89.02,active,2026-01-30,0
U000217,2025-05-24,2,regular,web,search,237,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,202.9425,active,2026-01-30,0
U000218,2025-05-29,1,value,mobile,organic,232,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,114.9625,active,2026-01-30,0
U000219,2025-08-25,2,regular,mobile,email,144,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,223.51749999999998,active,2026-01-30,0
U000220,2025-12-17,1,value,mobile,search,30,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,87.9325,active,2026-01-30,0
U000221,2025-06-06,3,premium,web,referral,224,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-08-08,1
U000222,2025-08-27,1,value,unknown,search,142,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,114.08,active,2026-01-30,0
U000223,2025-10-28,1,regular,mobile,referral,80,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,133.075,active,2026-01-30,0
U000224,2025-06-24,2,value,mobile,organic,206,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,62.195,active,2026-01-30,0
U000225,2025-11-02,2,value,web,organic,75,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,135.0,active,2026-01-30,0
U000226,2025-07-20,2,value,web,organic,180,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,67.9675,active,2026-01-30,0
U000227,2025-11-23,2,value,mobile,organic,54,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-12-23,1
U000228,2025-09-27,3,value,web,email,111,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,0.0,expired,2025-11-29,1
U000229,2025-09-19,2,regular,web,paid_social,119,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,226.83,active,2026-01-30,0
U000230,2025-06-18,2,regular,web,paid_social,212,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,0.0,cancelled,2025-11-19,1
U000231,2025-08-29,2,value,mobile,search,140,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-05,1
U000232,2025-12-06,1,regular,web,search,41,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,232.32,active,2026-01-30,0
U000233,2025-05-09,2,regular,mobile,paid_social,252,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-09-10,1
U000234,2025-11-11,1,value,mobile,referral,66,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,18.675,cancelled,2026-01-12,1
U000235,2025-09-05,2,value,mobile,paid_social,133,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,93.4525,active,2026-01-30,0
U000236,2025-11-01,1,value,mobile,paid_social,76,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-03,1
U000237,2025-10-18,3,value,web,organic,90,PLN_BASIC,Basic,low,299.0,1,2026-01-29,high,10.5,87.705,active,2026-01-30,0
U000238,2025-08-21,2,regular,mobile,email,148,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,254.9575,active,2026-01-30,0
U000239,2025-07-21,3,premium,web,organic,179,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,245.655,cancelled,2026-01-19,1
U000240,2025-10-09,2,premium,mobile,search,99,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,323.59499999999997,active,2026-01-30,0
U000241,2025-06-09,1,premium,web,referral,221,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,76.6175,expired,2026-01-10,1
U000242,2025-09-28,3,regular,mobile,organic,110,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-12-01,1
U000243,2025-05-28,2,value,mobile,organic,233,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-29,1
U000244,2025-10-15,3,value,web,search,93,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-17,1
U000245,2025-10-09,2,value,mobile,search,99,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,88.0575,active,2026-01-30,0
U000246,2025-05-26,2,value,web,email,235,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,0.0,expired,2025-09-26,1
U000247,2025-11-11,3,value,web,referral,66,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,66.5925,cancelled,2026-01-15,1
U000248,2025-08-17,2,regular,web,search,152,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,241.995,active,2026-01-30,0
U000249,2025-11-18,2,value,web,email,59,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,52.589999999999996,active,2026-01-30,0
U000250,2025-05-15,2,value,mobile,paid_social,246,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,expired,2025-06-16,1
U000251,2025-06-19,2,regular,mobile,referral,211,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,151.45,active,2026-01-30,0
U000252,2025-09-05,3,value,web,organic,133,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,110.5675,active,2026-01-30,0
U000253,2025-06-21,2,premium,mobile,search,209,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,345.4275,active,2026-01-30,0
U000254,2025-07-26,2,value,mobile,organic,174,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,94.30250000000001,active,2026-01-30,0
U000255,2025-10-17,3,regular,mobile,organic,91,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,233.44343890643017,active,2026-01-30,0
U000256,2025-06-10,2,value,web,paid_social,220,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,0.0,expired,2025-07-17,1
U000257,2025-10-22,2,regular,mobile,organic,86,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,203.8725,active,2026-01-30,0
U000258,2025-05-30,2,value,web,search,231,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,77.235,active,2026-01-30,0
U000259,2025-06-17,1,value,mobile,paid_social,213,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,92.39,active,2026-01-30,0
U000260,2025-09-29,2,regular,mobile,organic,109,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,199.305,active,2026-01-30,0
U000261,2025-11-20,1,value,mobile,search,57,PLN_BASIC,Basic,low,299.0,1,2026-01-29,high,10.5,97.9075,active,2026-01-30,0
U000262,2025-06-16,1,value,web,paid_social,214,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,92.155,active,2026-01-30,0
U000263,2025-07-19,2,premium,web,referral,181,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,391.735,active,2026-01-30,0
U000264,2025-12-23,2,value,mobile,organic,24,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,9.75,36.76,cancelled,2026-01-24,1
U000265,2026-01-08,3,regular,web,email,8,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,5.5,116.5325,active,2026-01-30,0
U000266,2025-09-27,2,regular,web,referral,111,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,50.6475,cancelled,2026-01-01,1
U000267,2025-08-25,1,value,mobile,paid_social,144,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,96.39,active,2026-01-30,0
U000268,2025-07-31,3,regular,mobile,search,169,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,192.905,active,2026-01-30,0
U000269,2025-10-05,1,value,web,paid_social,103,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,65.575,active,2026-01-30,0
U000270,2025-09-30,1,regular,web,referral,108,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,174.945,cancelled,2026-01-28,1
U000271,2025-07-17,2,value,mobile,organic,183,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,105.7875,active,2026-01-30,0
U000272,2025-05-10,2,value,web,email,251,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-08-12,1
U000273,2025-06-12,3,value,web,email,218,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,101.235,active,2026-01-30,0
U000274,2025-12-31,3,premium,web,search,16,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,7.75,248.2675,active,2026-01-30,0
U000275,2025-08-17,2,regular,web,paid_social,152,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,243.38750000000002,active,2026-01-30,0
U000276,2025-09-03,1,premium,mobile,search,135,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,283.945,active,2026-01-30,0
U000277,2025-08-30,2,regular,web,paid_social,139,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,expired,2025-12-02,1
U000278,2025-11-17,2,regular,web,referral,60,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,192.12,active,2026-01-30,0
U000279,2025-05-21,1,regular,web,organic,240,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-11-23,1
U000280,2025-05-25,2,premium,web,organic,236,PLN_STD,Standard,mid,499.0,1,2026-01-29,high,10.5,312.6275,active,2026-01-30,0
U000281,2025-07-13,2,regular,web,organic,187,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,212.0575,active,2026-01-30,0
U000282,2025-09-04,1,value,mobile,email,134,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,101.61749999999999,active,2026-01-30,0
U000283,2025-10-20,2,regular,mobile,search,88,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,249.2674005950061,active,2026-01-30,0
U000284,2025-09-05,2,regular,web,referral,133,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,78.1425,cancelled,2026-01-10,1
U000285,2025-08-23,1,value,web,search,146,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,76.72749999999999,active,2026-01-30,0
U000286,2025-12-26,2,regular,web,organic,21,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,9.0,89.8975,expired,2026-01-26,1
U000287,2025-06-14,3,value,web,email,216,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.0,115.0435138974716,active,2026-01-30,0
U000288,2025-09-25,2,regular,mobile,search,113,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,167.4625,active,2026-01-30,0
U000289,2025-09-18,3,value,web,search,120,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-18,1
U000290,2025-08-31,2,regular,mobile,organic,138,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,219.63871404909924,active,2026-01-30,0
U000291,2025-11-23,3,regular,mobile,organic,54,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,8.0625,expired,2025-12-24,1
U000292,2025-07-11,1,regular,web,organic,189,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,242.8525,active,2026-01-30,0
U000293,2025-12-30,2,value,mobile,search,17,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,8.0,65.3125,cancelled,2026-01-30,1
U000294,2025-07-27,1,premium,web,paid_social,173,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,397.71,active,2026-01-30,0
U000295,2025-09-18,2,regular,web,organic,120,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,189.255,active,2026-01-30,0
U000296,2025-09-12,2,value,mobile,organic,126,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,77.7375,active,2026-01-30,0
U000297,2025-12-04,1,value,web,organic,43,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,55.35,active,2026-01-30,0
U000298,2025-08-23,3,value,mobile,search,146,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-29,1
U000299,2025-07-15,2,value,mobile,email,185,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,82.7575,active,2026-01-30,0
U000300,2025-05-10,2,regular,web,search,251,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,182.9175,active,2026-01-30,0
U000301,2025-08-04,1,premium,mobile,organic,165,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,230.255,active,2026-01-30,0
U000302,2025-11-28,2,regular,web,paid_social,49,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,170.5026163367865,active,2026-01-30,0
U000303,2025-05-07,2,regular,mobile,email,254,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,255.35750000000002,active,2026-01-30,0
U000304,2025-12-15,2,regular,web,referral,32,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,166.41,active,2026-01-30,0
U000305,2025-09-18,1,regular,web,referral,120,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,199.2125,active,2026-01-30,0
U000306,2025-06-09,3,regular,web,email,221,PLN_STD,Standard,mid,499.0,1,2026-01-29,high,10.5,225.2575,active,2026-01-30,0
U000307,2025-07-19,3,value,mobile,paid_social,181,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,79.9275,active,2026-01-30,0
U000308,2025-09-21,2,premium,web,email,117,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,259.3175,active,2026-01-30,0
U000309,2025-07-23,2,regular,mobile,organic,177,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,9.217500000000001,cancelled,2025-12-25,1
U000310,2025-06-01,3,regular,web,referral,229,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,205.0925,active,2026-01-30,0
U000311,2025-10-19,3,premium,web,referral,89,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,298.775,active,2026-01-30,0
U000312,2025-10-20,2,regular,web,email,88,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-11-23,1
U000313,2025-06-03,3,value,web,search,227,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,80.87,active,2026-01-30,0
U000314,2025-07-14,3,regular,mobile,referral,186,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,39.5075,cancelled,2026-01-15,1
U000315,2025-07-05,3,value,web,organic,195,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,98.6375,active,2026-01-30,0
U000316,2025-10-17,2,regular,mobile,paid_social,91,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,111.41,active,2026-01-30,0
U000317,2025-11-04,1,value,mobile,search,73,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,0.0,expired,2025-12-11,1
U000318,2025-11-03,1,regular,web,paid_social,74,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,249.095,active,2026-01-30,0
U000319,2025-12-26,2,premium,mobile,paid_social,21,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,8.75,238.8175,active,2026-01-30,0
U000320,2025-11-13,2,value,mobile,search,64,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,39.849999999999994,expired,2026-01-17,1
U000321,2025-07-24,2,regular,mobile,organic,176,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,0.0,expired,2025-10-23,1
U000322,2025-06-01,2,regular,web,organic,229,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,217.2925,active,2026-01-30,0
U000323,2025-10-06,2,regular,mobile,paid_social,102,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,200.1975,active,2026-01-30,0
U000324,2025-12-20,3,value,mobile,paid_social,27,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,82.095,expired,2026-01-22,1
U000325,2026-01-04,1,value,web,paid_social,12,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,6.75,37.722500000000004,cancelled,2026-01-30,1
U000326,2025-07-01,1,regular,mobile,organic,199,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,35.6875,cancelled,2026-01-02,1
U000327,2025-07-03,3,regular,web,referral,197,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,230.4,active,2026-01-30,0
U000328,2025-05-14,3,regular,mobile,paid_social,247,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,199.0925,active,2026-01-30,0
U000329,2025-06-09,3,value,mobile,organic,221,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,25.305,expired,2026-01-10,1
U000330,2025-09-21,3,regular,mobile,organic,117,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,162.9075,active,2026-01-30,0
U000331,2025-09-19,3,value,mobile,search,119,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,95.79,active,2026-01-30,0
U000332,2025-08-06,2,value,mobile,search,163,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,expired,2025-10-09,1
U000333,2025-07-21,2,regular,mobile,organic,179,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,135.995,active,2026-01-30,0
U000334,2025-11-29,2,value,web,organic,48,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,122.31,active,2026-01-30,0
U000335,2025-08-28,2,regular,web,organic,141,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-11-02,1
U000336,2025-11-23,3,premium,web,organic,54,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,304.4025,active,2026-01-30,0
U000337,2026-01-01,2,regular,web,organic,15,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,7.5,178.0575,active,2026-01-30,0
U000338,2025-07-23,2,regular,mobile,referral,177,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,230.8925,active,2026-01-30,0
U000339,2025-06-24,2,value,mobile,search,206,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,82.58,active,2026-01-30,0
U000340,2025-12-30,1,value,web,search,17,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,7.75,65.985,active,2026-01-30,0
U000341,2025-10-11,1,value,web,paid_social,97,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,108.5125,active,2026-01-30,0
U000342,2025-07-17,1,regular,mobile,search,183,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,122.67999999999999,active,2026-01-30,0
U000343,2025-10-08,3,regular,web,organic,100,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,238.1375,active,2026-01-30,0
U000344,2025-09-11,2,value,mobile,organic,127,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,124.1375,active,2026-01-30,0
U000345,2025-12-18,3,value,mobile,organic,29,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,38.545,cancelled,2026-01-17,1
U000346,2025-07-08,2,value,web,paid_social,192,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,97.77,active,2026-01-30,0
U000347,2026-01-08,1,regular,web,search,8,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,5.5,114.01,active,2026-01-30,0
U000348,2025-12-25,1,regular,web,search,22,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,9.25,131.0375,cancelled,2026-01-29,1
U000349,2025-06-19,3,regular,web,search,211,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,139.98000000000002,active,2026-01-30,0
U000350,2025-06-15,2,premium,web,email,215,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,245.13,active,2026-01-30,0
U000351,2025-09-15,3,value,web,organic,123,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,106.36749999999999,active,2026-01-30,0
U000352,2025-05-16,1,regular,web,search,245,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-09-17,1
U000353,2025-07-18,2,regular,web,search,182,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,199.45,active,2026-01-30,0
U000354,2025-08-22,3,value,web,paid_social,147,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,78.875,active,2026-01-30,0
U000355,2026-01-03,1,premium,mobile,paid_social,13,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,7.0,260.1075,active,2026-01-30,0
